longitude,latitude,housing_median_age,median_house_value,bedroom_ratio,household_rooms,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-117.9,34.08,32,201200,0.172147002,5.589189189,1,0,0,0,0
-117.89,34.09,37,181300,0.265402844,5.121359223,1,0,0,0,0
-117.89,34.09,35,188900,0.273858921,3.777429467,1,0,0,0,0
-117.89,34.09,37,176700,0.21731936,4.834666667,1,0,0,0,0
-117.9,34.09,39,191800,0.192931634,5.152238806,1,0,0,0,0
-117.88,34.08,30,187800,0.250815395,4.231884058,1,0,0,0,0
-117.89,34.08,35,215600,0.195791935,4.806179775,1,0,0,0,0
-117.89,34.08,25,207400,0.231205674,4.433962264,1,0,0,0,0
-117.89,34.07,32,200300,0.189553496,5.55971897,1,0,0,0,0
-117.9,34.08,32,204400,0.228201386,4.90778872,1,0,0,0,0
-117.87,34.06,25,428500,0.128696605,7.545454545,1,0,0,0,0
-117.88,34.06,23,491200,0.168037076,6.388729704,1,0,0,0,0
-117.9,34.06,35,287200,0.147753237,6.282296651,1,0,0,0,0
-117.9,34.06,33,274700,0.170487948,6.185454545,1,0,0,0,0
-117.9,34.06,33,266200,0.157142857,6.927083333,1,0,0,0,0
-117.89,34.07,35,188600,0.181375956,5.3099631,1,0,0,0,0
-117.9,34.07,35,172000,0.178614824,5.878571429,1,0,0,0,0
-117.89,34.07,35,218800,0.164268585,6.780487805,1,0,0,0,0
-117.9,34.06,34,268300,0.158660352,6.370689655,1,0,0,0,0
-117.9,34.07,36,249400,0.162537166,6.771812081,1,0,0,0,0
-117.91,34.07,36,189000,0.194244604,5.22556391,1,0,0,0,0
-117.91,34.07,33,204200,0.190946222,5.35154827,1,0,0,0,0
-117.92,34.06,34,197600,0.216034055,5.051971326,1,0,0,0,0
-117.92,34.07,36,191700,0.195837275,5.106280193,1,0,0,0,0
-117.92,34.07,29,195500,0.234844026,4.133819951,1,0,0,0,0
-117.91,34.06,29,218300,0.160307692,6.335282651,1,0,0,0,0
-117.92,34.06,35,224900,0.161368348,6.041753653,1,0,0,0,0
-117.93,34.06,37,202100,0.174086379,5.810810811,1,0,0,0,0
-117.93,34.06,35,187500,0.179060665,5.465240642,1,0,0,0,0
-117.93,34.05,36,205100,0.164925373,5.491803279,1,0,0,0,0
-117.93,34.05,32,190700,0.203927987,5.407079646,1,0,0,0,0
-117.92,34.07,38,182500,0.125714286,8.75,1,0,0,0,0
-117.93,34.06,28,202800,0.205864752,5.165378671,1,0,0,0,0
-117.95,34.05,34,204800,0.158963585,5.734939759,1,0,0,0,0
-117.94,34.06,32,210200,0.193680515,5.495176849,1,0,0,0,0
-117.94,34.06,34,193900,0.219677251,4.29753915,1,0,0,0,0
-117.93,34.07,36,207300,0.173156587,5.666666667,1,0,0,0,0
-117.94,34.07,25,170800,0.222712238,4.997245179,1,0,0,0,0
-117.95,34.07,37,195200,0.189090909,5.055147059,1,0,0,0,0
-117.95,34.06,32,184800,0.184280639,5.479318735,1,0,0,0,0
-117.96,34.07,35,191700,0.187655197,5.812371134,1,0,0,0,0
-117.96,34.06,34,183200,0.17115903,6.098630137,1,0,0,0,0
-117.96,34.06,31,167300,0.229053049,4.41356674,1,0,0,0,0
-117.97,34.05,33,162700,0.184573003,5.223021583,1,0,0,0,0
-117.97,34.06,34,166800,0.191061453,5.628930818,1,0,0,0,0
-117.98,34.06,33,160300,0.168514412,5.708860759,1,0,0,0,0
-117.98,34.06,36,160700,0.170221665,6.007537688,1,0,0,0,0
-117.98,34.05,35,156900,0.181895816,5.629807692,1,0,0,0,0
-117.99,34.05,35,151100,0.176897321,5.85620915,1,0,0,0,0
-117.97,34.05,33,157600,0.208086785,5.466307278,1,0,0,0,0
-117.97,34.05,36,158000,0.171858217,4.631840796,1,0,0,0,0
-117.97,34.05,36,161400,0.158583526,6.013888889,1,0,0,0,0
-117.97,34.05,34,155700,0.241463415,4.408602151,1,0,0,0,0
-117.98,34.05,33,159800,0.201923077,4.984025559,1,0,0,0,0
-117.98,34.04,34,154600,0.210836278,5.114457831,1,0,0,0,0
-117.97,34.04,32,163300,0.195753152,4.651234568,1,0,0,0,0
-117.97,34.04,28,157300,0.247330961,4.345360825,1,0,0,0,0
-117.96,34.03,35,152600,0.203943315,5.201923077,1,0,0,0,0
-117.95,34.03,33,155800,0.224363386,4.554858934,1,0,0,0,0
-117.95,34.03,35,145700,0.197761194,4.491620112,1,0,0,0,0
-117.96,34.05,35,163100,0.209728868,4.679104478,1,0,0,0,0
-117.96,34.05,36,158600,0.183050847,5.193661972,1,0,0,0,0
-117.95,34.05,35,156500,0.210847976,5.173913043,1,0,0,0,0
-117.95,34.04,36,153900,0.191570881,5.092682927,1,0,0,0,0
-117.96,34.04,35,148300,0.185801928,5.382075472,1,0,0,0,0
-117.96,34.04,33,158100,0.183813443,5.673151751,1,0,0,0,0
-117.96,34.04,34,146900,0.191889935,5.152985075,1,0,0,0,0
-117.96,34.05,32,181900,0.194681385,5.244736842,1,0,0,0,0
-117.94,34.05,34,163500,0.187391556,5.336419753,1,0,0,0,0
-117.94,34.04,36,160200,0.247379455,4.284431138,1,0,0,0,0
-117.94,34.04,34,163000,0.195295795,5.459143969,1,0,0,0,0
-117.94,34.05,34,161200,0.200131666,5.063333333,1,0,0,0,0
-117.95,34.05,31,154500,0.229459344,4.508637236,1,0,0,0,0
-117.94,34.04,33,158900,0.221701273,4.217514124,1,0,0,0,0
-117.95,34.04,27,150800,0.324137931,3.48,1,0,0,0,0
-117.94,34.03,35,149000,0.192795197,5.593283582,1,0,0,0,0
-117.94,34.03,35,151800,0.181090909,5.753138075,1,0,0,0,0
-117.95,34.03,33,157900,0.221099888,4.739361702,1,0,0,0,0
-117.93,34.01,23,157600,0.262233375,3.795238095,1,0,0,0,0
-117.93,34.01,33,153800,0.20830929,4.621333333,1,0,0,0,0
-117.94,34.02,27,162900,0.190011938,5.404301075,1,0,0,0,0
-117.95,34.02,19,135600,0.228520815,4.951754386,1,0,0,0,0
-117.95,34.02,22,144100,0.214174049,5.286501377,1,0,0,0,0
-117.92,34.03,35,157300,0.173750932,6.208333333,1,0,0,0,0
-117.92,34.03,32,162400,0.206157229,4.850666667,1,0,0,0,0
-117.92,34.03,35,159500,0.208304969,4.769480519,1,0,0,0,0
-117.93,34.03,35,163100,0.184722222,5.359801489,1,0,0,0,0
-117.93,34.03,30,164500,0.198575245,5.211136891,1,0,0,0,0
-117.93,34.04,23,181000,0.183618928,5.735798016,1,0,0,0,0
-117.93,34.04,30,178100,0.178892216,5.280632411,1,0,0,0,0
-117.9,34.04,15,278300,0.182250396,5.761172513,1,0,0,0,0
-117.9,34.05,33,330400,0.120826709,8.386666667,1,0,0,0,0
-117.91,34.04,15,168800,0.201280146,5.17386162,1,0,0,0,0
-117.92,34.05,36,161900,0.186970103,5.002232143,1,0,0,0,0
-117.88,34.01,16,178200,0.197158082,5.200923788,1,0,0,0,0
-117.88,34,21,192100,0.198937534,5.022079117,1,0,0,0,0
-117.89,34.01,23,154100,0.210584344,4.876344086,1,0,0,0,0
-117.9,34.01,27,131100,0.223854289,4.835227273,1,0,0,0,0
-117.9,34.01,27,141400,0.19806966,4.82388664,1,0,0,0,0
-117.91,34.02,17,199300,0.231709359,4.86004882,1,0,0,0,0
-117.9,34.02,15,226200,0.176838811,5.629955947,1,0,0,0,0
-117.92,34.01,35,127200,0.207528642,4.967479675,1,0,0,0,0
-117.98,34.04,29,190600,0.211171662,5.31884058,1,0,0,0,0
-117.96,34.02,33,133300,0.35530086,4.204819277,1,0,0,0,0
-117.98,34.03,21,191100,0.203262233,4.801204819,1,0,0,0,0
-117.9,33.99,18,171900,0.221520555,4.731107206,1,0,0,0,0
-117.92,34,36,136300,0.25862069,3.314285714,1,0,0,0,0
-117.88,34,32,187500,0.19245283,5.3,1,0,0,0,0
-117.89,33.99,22,211300,0.188875306,5.536379019,1,0,0,0,0
-117.87,33.99,21,209700,0.181529785,5.111711712,1,0,0,0,0
-118.01,34.05,37,138000,0.252199413,3.942196532,1,0,0,0,0
-117.99,34.04,30,168300,0.214637422,4.763326226,1,0,0,0,0
-118.02,34.04,27,215400,0.17748227,5.766871166,1,0,0,0,0
-118,34.03,25,226100,0.167028514,6.163247101,1,0,0,0,0
-117.98,34.02,32,183900,0.221052632,4.516871166,1,0,0,0,0
-117.98,34.02,33,193200,0.179954442,5.872909699,1,0,0,0,0
-117.98,34.01,27,262100,0.158153613,6.937007874,1,0,0,0,0
-117.99,34,26,382500,0.132864793,7.2,1,0,0,0,0
-118.02,34.02,21,302400,0.164552737,6.18369453,1,0,0,0,0
-117.97,34.01,33,152900,0.198300283,5.198821797,1,0,0,0,0
-117.97,34.01,33,165500,0.189930209,5.797687861,1,0,0,0,0
-117.97,34,28,179000,0.189107413,5.403269755,1,0,0,0,0
-117.97,33.99,22,289900,0.185844058,5.669527897,1,0,0,0,0
-117.98,34,22,324900,0.148127753,6.416961131,1,0,0,0,0
-117.98,33.99,26,334300,0.136105295,7.315098468,1,0,0,0,0
-117.98,33.98,27,333500,0.152087912,6.831831832,1,0,0,0,0
-117.99,33.98,18,360400,0.136206691,7.587172538,1,0,0,0,0
-117.95,34,34,176300,0.196969697,5.291759465,1,0,0,0,0
-117.96,34,33,186700,0.17429513,5.975929978,1,0,0,0,0
-117.96,34,34,183800,0.194454447,5.319923372,1,0,0,0,0
-117.92,33.98,10,362500,0.177835994,6.047899779,1,0,0,0,0
-117.95,33.98,15,330400,0.162199227,6.286050157,1,0,0,0,0
-117.94,33.99,18,284000,0.166885246,6.211812627,1,0,0,0,0
-117.95,33.99,15,269900,0.173956762,5.981954887,1,0,0,0,0
-117.95,33.99,24,325000,0.145200984,6.589189189,1,0,0,0,0
-117.95,33.99,25,332200,0.128372093,8.143939394,1,0,0,0,0
-117.96,33.99,25,297600,0.15578635,6.74,1,0,0,0,0
-117.96,33.99,25,311100,0.138620936,7.195372751,1,0,0,0,0
-117.97,33.99,23,300300,0.170914543,6.009009009,1,0,0,0,0
-117.96,33.98,25,302200,0.146147736,7.405882353,1,0,0,0,0
-117.88,33.96,16,265200,0.161550973,6.226396602,1,0,0,0,0
-117.89,33.98,5,184500,0.230246114,4.817472699,1,0,0,0,0
-117.9,33.98,20,186700,0.230769231,4.582213988,1,0,0,0,0
-117.9,33.97,23,213200,0.170678635,6.541814947,1,0,0,0,0
-117.75,34.06,52,105800,0.271562767,4.242753623,0,1,0,0,0
-117.75,34.06,52,112500,0.14516129,3.875,0,1,0,0,0
-117.74,34.06,4,137500,0.363767074,3.769647696,0,1,0,0,0
-117.75,34.05,27,107500,0.247139588,4.505154639,0,1,0,0,0
-117.75,34.05,37,94600,0.243386243,3.669902913,0,1,0,0,0
-117.75,34.06,44,112500,0.283018868,4.076923077,0,1,0,0,0
-117.75,34.06,52,67500,0.25,3.428571429,0,1,0,0,0
-117.94,34.15,33,220100,0.167636787,6.224637681,0,1,0,0,0
-117.95,34.16,17,273800,0.153035413,6.570637119,0,1,0,0,0
-117.94,34.14,33,219400,0.174691358,5.890909091,0,1,0,0,0
-117.95,34.14,13,184500,0.183985488,5.084321476,0,1,0,0,0
-117.95,34.14,33,137500,0.226453937,5.504249292,0,1,0,0,0
-117.96,34.14,27,151700,0.244034219,4.24665392,0,1,0,0,0
-117.96,34.14,33,163900,0.203109328,4.947890819,0,1,0,0,0
-117.96,34.14,9,179600,0.228224917,4.675257732,0,1,0,0,0
-117.97,34.14,15,150300,0.268150209,4.099201824,0,1,0,0,0
-117.97,34.14,33,136000,0.262048193,4.036474164,0,1,0,0,0
-117.97,34.13,42,151700,0.185944363,4.949275362,0,1,0,0,0
-117.98,34.14,24,148000,0.243107769,4.534090909,0,1,0,0,0
-117.97,34.13,33,144500,0.232090285,4.345415778,0,1,0,0,0
-117.98,34.13,37,142900,0.213545266,4.989655172,0,1,0,0,0
-117.98,34.13,29,130500,0.218009479,4.709821429,0,1,0,0,0
-117.97,34.15,33,500001,0.190784155,5.661327231,0,1,0,0,0
-117.97,34.17,35,295000,0.169430569,6.156211562,0,1,0,0,0
-118,34.16,42,311800,0.152941176,6.496815287,0,1,0,0,0
-118.01,34.16,47,318500,0.154727794,6.345454545,0,1,0,0,0
-117.99,34.18,38,365000,0.144917813,6.821510297,0,1,0,0,0
-117.99,34.16,40,262000,0.18134445,5.694362018,0,1,0,0,0
-118,34.16,52,270600,0.167651403,6.572815534,0,1,0,0,0
-118,34.15,48,256800,0.195867288,5.302469136,0,1,0,0,0
-118.01,34.15,52,265500,0.211280215,5.088838269,0,1,0,0,0
-118.02,34.15,44,280800,0.180653162,5.599537037,0,1,0,0,0
-118.02,34.17,32,500001,0.141675284,7.325757576,0,1,0,0,0
-118.03,34.16,36,500001,0.145731707,6.482213439,0,1,0,0,0
-118.03,34.15,43,486800,0.167060213,6.344569288,0,1,0,0,0
-118.02,34.15,44,307400,0.187913542,6.094086022,0,1,0,0,0
-118.06,34.17,38,410400,0.146001467,7.173684211,0,1,0,0,0
-118.05,34.17,45,388900,0.179487179,5.800915332,0,1,0,0,0
-118.04,34.17,52,265700,0.212732095,5.053619303,0,1,0,0,0
-118.04,34.18,37,455400,0.169751117,6.169291339,0,1,0,0,0
-118.04,34.16,38,350700,0.15621079,6.453441296,0,1,0,0,0
-118.05,34.16,36,376800,0.187308086,5.390344828,0,1,0,0,0
-118.05,34.16,41,278600,0.214759036,5.037936267,0,1,0,0,0
-118.06,34.16,46,286500,0.203135651,5.494382022,0,1,0,0,0
-118.06,34.16,34,362500,0.182411842,5.575242718,0,1,0,0,0
-118.07,34.16,35,330000,0.187168759,5.754414125,0,1,0,0,0
-118.03,34.16,36,484700,0.155603141,6.226666667,0,1,0,0,0
-118.03,34.16,39,500001,0.134016844,8.079881657,0,1,0,0,0
-118.05,34.15,32,500001,0.129604366,8.249196141,0,1,0,0,0
-118.06,34.15,37,500001,0.114141414,8.761061947,0,1,0,0,0
-118.05,34.14,39,500001,0.138823529,7.01320132,0,1,0,0,0
-118.06,34.13,40,391500,0.213141398,5.09704142,0,1,0,0,0
-118.06,34.14,42,437300,0.154002438,6.836111111,0,1,0,0,0
-118.06,34.14,40,500001,0.142374155,6.878552972,0,1,0,0,0
-118.03,34.14,44,352200,0.172890733,5.950617284,0,1,0,0,0
-118.04,34.13,22,276200,0.19142602,5.712585034,0,1,0,0,0
-118.04,34.15,34,377200,0.204202232,5.162711864,0,1,0,0,0
-118.04,34.13,35,500001,0.124497992,8.586206897,0,1,0,0,0
-118.05,34.13,23,218300,0.223345588,4.886227545,0,1,0,0,0
-118.06,34.13,28,227300,0.236675179,4.444891981,0,1,0,0,0
-118.02,34.14,34,252800,0.238625812,5.412060302,0,1,0,0,0
-118.02,34.13,32,273600,0.217049577,4.95952024,0,1,0,0,0
-118.03,34.14,31,242600,0.25660464,4.197685632,0,1,0,0,0
-118.01,34.13,36,365900,0.162912913,6.561576355,0,1,0,0,0
-118.02,34.13,33,430900,0.159359777,6.668213457,0,1,0,0,0
-118.02,34.13,34,429000,0.162258393,6.61952862,0,1,0,0,0
-118.03,34.13,33,445700,0.158588435,6.551532033,0,1,0,0,0
-118.02,34.12,37,366000,0.16,6.838905775,0,1,0,0,0
-118.02,34.11,35,414800,0.186634067,5.64137931,0,1,0,0,0
-118.02,34.12,36,395100,0.167233175,6.395652174,0,1,0,0,0
-118.02,34.12,38,408500,0.161979753,6.327402135,0,1,0,0,0
-118.03,34.11,34,437400,0.162143109,6.194323144,0,1,0,0,0
-118.01,34.14,20,161700,0.248059701,4.502688172,0,1,0,0,0
-118.01,34.14,23,187300,0.220145985,4.698216735,0,1,0,0,0
-118.02,34.14,31,222800,0.230230522,4.497375328,0,1,0,0,0
-117.99,34.15,44,185600,0.245184591,4.181208054,0,1,0,0,0
-118,34.15,43,178300,0.245063879,4.186385737,0,1,0,0,0
-118.01,34.15,32,184100,0.23935122,4.52159013,0,1,0,0,0
-117.98,34.14,27,235200,0.20328024,5.319630872,0,1,0,0,0
-118,34.13,24,167000,0.20123839,5.137176938,0,1,0,0,0
-118,34.14,31,178100,0.332049307,3.054117647,0,1,0,0,0
-118,34.14,39,166900,0.232718894,4.474226804,0,1,0,0,0
-118,34.13,35,158100,0.222885572,4.547511312,0,1,0,0,0
-117.99,34.13,37,129400,0.236607143,4.48,0,1,0,0,0
-117.99,34.12,37,130100,0.216764898,4.712962963,0,1,0,0,0
-117.99,34.12,35,139200,0.222115385,4.297520661,0,1,0,0,0
-118,34.12,37,175000,0.242537313,4.024024024,0,1,0,0,0
-118,34.12,42,173800,0.195402299,5.304878049,0,1,0,0,0
-118.01,34.13,38,212300,0.19887374,5.271875,0,1,0,0,0
-118.01,34.12,43,214800,0.174683544,5.984848485,0,1,0,0,0
-118.01,34.12,32,278400,0.171399071,5.697058824,0,1,0,0,0
-118.01,34.11,32,212200,0.270980789,4.208510638,0,1,0,0,0
-118.01,34.11,43,211600,0.185683531,5.647416413,0,1,0,0,0
-118.01,34.11,36,212200,0.18583043,5.347826087,0,1,0,0,0
-118.02,34.1,36,233700,0.187240664,5.239130435,0,1,0,0,0
-118.02,34.1,36,226000,0.17699115,5.445783133,0,1,0,0,0
-118.02,34.11,39,219000,0.186170213,5.762452107,0,1,0,0,0
-118.03,34.1,38,233600,0.18079096,5.781407035,0,1,0,0,0
-118.03,34.1,30,201700,0.228633249,5.135185185,0,1,0,0,0
-118.03,34.1,31,223900,0.203626747,5.090384615,0,1,0,0,0
-118.03,34.1,32,233100,0.22826087,4.931608133,0,1,0,0,0
-118.03,34.11,38,416900,0.1738921,6.253012048,0,1,0,0,0
-118.04,34.11,44,447100,0.155239327,6.388429752,0,1,0,0,0
-118.04,34.11,37,500001,0.138823529,7.327586207,0,1,0,0,0
-118.05,34.11,42,426500,0.170519445,5.911575563,0,1,0,0,0
-118.04,34.13,39,430200,0.153722334,7.266081871,0,1,0,0,0
-118.04,34.12,39,445200,0.150674068,7.06442577,0,1,0,0,0
-118.04,34.12,44,500001,0.143497758,6.537459283,0,1,0,0,0
-118.04,34.12,30,500001,0.146543779,7.022653722,0,1,0,0,0
-118.05,34.12,20,476700,0.183786892,6.138823529,0,1,0,0,0
-118.06,34.12,25,248100,0.217938833,5.126482213,0,1,0,0,0
-118.06,34.12,34,271500,0.189731384,5.105902778,0,1,0,0,0
-118.06,34.12,35,275400,0.17973697,5.474666667,0,1,0,0,0
-118.05,34.11,48,272400,0.215602837,5.145985401,0,1,0,0,0
-118.06,34.11,36,239500,0.222681359,5.286407767,0,1,0,0,0
-118.06,34.11,39,248700,0.210142144,5.344969199,0,1,0,0,0
-118.04,34.1,39,273800,0.178974805,5.669950739,0,1,0,0,0
-118.05,34.1,36,272600,0.198007472,5.462585034,0,1,0,0,0
-118.06,34.1,38,257100,0.196965005,5.302134647,1,0,0,0,0
-118.06,34.1,42,283600,0.198604061,5.588652482,1,0,0,0,0
-118.06,34.1,43,256700,0.193671577,5.488023952,1,0,0,0,0
-118.06,34.1,38,260100,0.181296144,5.288503254,1,0,0,0,0
-118.04,34.1,38,235300,0.194648252,5.438967136,0,1,0,0,0
-118.04,34.09,34,248900,0.177512514,5.525531915,0,1,0,0,0
-118.05,34.1,30,252200,0.199253383,5.151442308,0,1,0,0,0
-118.05,34.1,42,274300,0.195641646,5.13681592,0,1,0,0,0
-118.06,34.09,38,262500,0.190569745,5.48787062,1,0,0,0,0
-118.06,34.1,38,265900,0.168367347,6.363636364,1,0,0,0,0
-118.06,34.09,36,258100,0.192090395,5.227848101,1,0,0,0,0
-118.06,34.09,40,251600,0.196962025,5.224867725,1,0,0,0,0
-118.07,34.09,40,198100,0.212034384,4.887955182,1,0,0,0,0
-118.07,34.09,35,202400,0.218137255,4.434782609,1,0,0,0,0
-118.08,34.09,33,208800,0.226046148,4.824528302,1,0,0,0,0
-118.08,34.09,34,207200,0.250685683,4.546134663,1,0,0,0,0
-118.08,34.09,32,206800,0.223397635,4.279627164,1,0,0,0,0
-118.04,34.09,34,183000,0.193903048,5.040302267,0,1,0,0,0
-118.04,34.08,35,173300,0.224738676,4.537549407,1,0,0,0,0
-118.04,34.09,32,186000,0.249439881,3.836676218,0,1,0,0,0
-118.05,34.09,23,146400,0.224252492,4.894308943,1,0,0,0,0
-118.02,34.09,32,191800,0.228391528,4.345771144,0,1,0,0,0
-118.02,34.08,29,175200,0.243341846,4.048744461,0,1,0,0,0
-118.02,34.09,24,170000,0.247115385,4.351464435,0,1,0,0,0
-118.03,34.09,29,180900,0.277276456,3.773993808,0,1,0,0,0
-118.03,34.08,32,169600,0.271910112,3.920704846,0,1,0,0,0
-118,34.1,34,176300,0.204535349,5.099773243,0,1,0,0,0
-118.01,34.09,29,179200,0.21957672,4.930434783,0,1,0,0,0
-118.01,34.1,27,181400,0.22359736,4.351885099,0,1,0,0,0
-118.01,34.1,35,166300,0.194339623,5.234567901,0,1,0,0,0
-118,34.08,29,195300,0.2001997,5.502747253,0,1,0,0,0
-118.01,34.08,30,166300,0.228846997,4.562,0,1,0,0,0
-118.02,34.08,28,175900,0.227880101,4.765920826,0,1,0,0,0
-118.01,34.08,35,173600,0.193304536,5.337175793,0,1,0,0,0
-118.01,34.09,32,181700,0.223806572,3.992574257,0,1,0,0,0
-118,34.08,23,185100,0.195451752,5.629757785,0,1,0,0,0
-118.02,34.08,31,164200,0.263114072,3.983416252,0,1,0,0,0
-118.03,34.08,37,159200,0.230967742,4.234972678,0,1,0,0,0
-118.03,34.08,42,162800,0.23356293,4.536931818,0,1,0,0,0
-118.04,34.07,52,131300,0.333333333,2.36,1,0,0,0,0
-118.05,34.08,34,138800,0.269230769,3.142857143,1,0,0,0,0
-118.05,34.08,25,143500,0.289672031,3.796597061,1,0,0,0,0
-118.05,34.08,30,159200,0.271628499,3.672897196,1,0,0,0,0
-118.06,34.08,37,180500,0.263496144,3.929292929,1,0,0,0,0
-118.06,34.08,34,189100,0.217209691,4.885714286,1,0,0,0,0
-118.06,34.08,42,201500,0.20221328,4.945273632,1,0,0,0,0
-118.07,34.08,38,211900,0.224614135,4.576208178,1,0,0,0,0
-118.07,34.07,19,207100,0.252895753,4.2,1,0,0,0,0
-118.07,34.08,37,214600,0.208264463,4.979423868,1,0,0,0,0
-118.05,34.07,32,183100,0.239314337,4.340096618,1,0,0,0,0
-118.06,34.07,30,184400,0.29202773,3.340086831,1,0,0,0,0
-118.03,34.07,37,152000,0.246562786,4.508264463,1,0,0,0,0
-118.03,34.06,36,162100,0.299607073,3.48630137,1,0,0,0,0
-118.04,34.07,39,174000,0.227930535,4.487012987,1,0,0,0,0
-118.04,34.07,39,173100,0.264789882,3.782407407,1,0,0,0,0
-118.01,34.07,22,182600,0.249088892,4.334478022,0,1,0,0,0
-118.01,34.06,26,155400,0.274685817,2.841836735,0,1,0,0,0
-118.01,34.07,24,166800,0.261259676,3.837947333,0,1,0,0,0
-118.02,34.07,21,156300,0.295531587,3.658399098,0,1,0,0,0
-118.03,34.06,31,170600,0.257105089,4.156593407,1,0,0,0,0
-118.03,34.06,24,135200,0.355953905,2.843446602,1,0,0,0,0
-118.03,34.06,27,157800,0.311952191,3.457300275,1,0,0,0,0
-118.04,34.06,31,153400,0.308254963,3.334494774,1,0,0,0,0
-118.04,34.06,30,154200,0.27290738,4.171487603,1,0,0,0,0
-118.04,34.06,39,176100,0.194753577,5.51754386,1,0,0,0,0
-118.05,34.06,32,174500,0.286089239,3.490076336,1,0,0,0,0
-118.05,34.06,45,162500,0.308851224,3.198795181,1,0,0,0,0
-118.05,34.06,25,142000,0.284735812,3.441077441,1,0,0,0,0
-118.06,34.06,28,173900,0.293841091,3.430645161,1,0,0,0,0
-118.06,34.06,28,165900,0.340269966,3.097560976,1,0,0,0,0
-118.07,34.07,31,199300,0.20729927,4.945848375,1,0,0,0,0
-118.08,34.07,32,205500,0.238444607,4.281675393,1,0,0,0,0
-118.07,34.06,34,168600,0.249912983,4.110157368,1,0,0,0,0
-118.04,34.05,32,156800,0.218051118,4.760456274,1,0,0,0,0
-118.05,34.05,36,162200,0.186346863,5.447236181,1,0,0,0,0
-118.06,34.04,28,160300,0.23944591,4.406976744,1,0,0,0,0
-118.03,34.06,24,151400,0.296071284,3.467696629,1,0,0,0,0
-118.04,34.05,34,137500,0.217391304,4.620087336,1,0,0,0,0
-118.04,34.04,35,160600,0.209342561,5.040697674,1,0,0,0,0
-118.04,34.04,32,165100,0.199505868,4.733918129,1,0,0,0,0
-118.06,34.03,36,175000,0.333333333,2.333333333,1,0,0,0,0
-118.02,34.06,26,173800,0.331171048,3.585067319,1,0,0,0,0
-118.02,34.05,34,156300,0.31863354,3.169291339,1,0,0,0,0
-118.03,34.05,36,157500,0.23325975,3.672972973,1,0,0,0,0
-118.03,34.05,36,142300,0.246096654,4.352750809,1,0,0,0,0
-118.01,34.05,31,161700,0.31277533,3.08423913,1,0,0,0,0
-118.02,34.05,28,167000,0.257315843,3.739622642,1,0,0,0,0
-118.02,34.05,33,165800,0.254464286,4.338028169,1,0,0,0,0
-118.02,34.04,28,158100,0.23465587,4.385653409,1,0,0,0,0
-118.09,34.18,34,500001,0.131384517,7.447368421,0,1,0,0,0
-118.07,34.17,34,454800,0.146971935,7.176678445,0,1,0,0,0
-118.07,34.17,36,326100,0.163146998,5.847457627,0,1,0,0,0
-118.07,34.17,35,326000,0.174136321,5.727272727,0,1,0,0,0
-118.1,34.18,39,450000,0.144765187,6.84660767,0,1,0,0,0
-118.11,34.19,50,483300,0.13006993,7.114427861,0,1,0,0,0
-118.12,34.19,52,444100,0.124324324,7.539184953,0,1,0,0,0
-118.11,34.2,36,359400,0.14750763,7.021428571,0,1,0,0,0
-118.13,34.2,46,295500,0.159566517,6.774683544,0,1,0,0,0
-118.13,34.19,48,303900,0.167388736,6.975274725,0,1,0,0,0
-118.13,34.21,36,274100,0.162180814,6.9,0,1,0,0,0
-118.13,34.2,45,234000,0.169826876,5.251082251,0,1,0,0,0
-118.13,34.2,46,240200,0.185680566,6.052380952,0,1,0,0,0
-118.13,34.19,43,242200,0.225169648,4.927051672,0,1,0,0,0
-118.14,34.19,45,201000,0.172183588,5.922570016,0,1,0,0,0
-118.14,34.2,39,207400,0.165823278,5.946759259,0,1,0,0,0
-118.15,34.2,37,210300,0.180771157,5.50137741,0,1,0,0,0
-118.15,34.2,52,182100,0.171332587,5.546583851,0,1,0,0,0
-118.15,34.2,46,184200,0.173421927,5.594795539,0,1,0,0,0
-118.15,34.21,34,238900,0.186256781,6.312785388,0,1,0,0,0
-118.15,34.19,48,161600,0.194174757,4.853403141,1,0,0,0,0
-118.15,34.19,47,160700,0.182877111,5.820338983,1,0,0,0,0
-118.16,34.19,40,177900,0.194565217,5.30259366,1,0,0,0,0
-118.16,34.2,43,176000,0.189502762,5.895765472,1,0,0,0,0
-118.18,34.22,40,241700,0.150277358,7.317343173,1,0,0,0,0
-118.19,34.22,32,500001,0.14153962,7.170040486,1,0,0,0,0
-118.21,34.22,37,500001,0.142477876,7.458745875,1,0,0,0,0
-118.18,34.2,44,415900,0.169721656,6.163179916,1,0,0,0,0
-118.19,34.2,41,483700,0.144756278,6.725165563,1,0,0,0,0
-118.19,34.21,41,500001,0.142322097,7.12,1,0,0,0,0
-118.2,34.21,40,500001,0.15436696,6.59375,1,0,0,0,0
-118.2,34.21,42,443900,0.15874079,6.665178571,1,0,0,0,0
-118.21,34.21,41,450800,0.156921241,6.57254902,1,0,0,0,0
-118.22,34.23,34,500001,0.146541262,6.89539749,1,0,0,0,0
-118.21,34.22,39,500001,0.128324468,8.12972973,1,0,0,0,0
